zone,ttl,type,host,mx_priority,data,primary_ns,resp_contact,serial,refresh,retry,expire,minimum,comment,modified aaaa,0,A,@,null,127.0.0.1,null,null,0,0,0,0,0,test,0
seoultech.or.kr,0,A,network,null,117.17.199.26,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,netbackup,null,203.246.80.145,null,null,0,0,0,0,0,넷백업,0
seoultech.or.kr,0,A,min,null,203.246.83.231,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,metr,null,117.17.198.50,null,null,0,0,0,0,0,류정래교수홈페이지,0
seoultech.or.kr,0,A,meet,null,203.246.83.225,null,null,0,0,0,0,0,양연희 선생님,0
seoultech.or.kr,0,A,mee,null,203.246.83.227,null,null,0,0,0,0,0,기계설비공학과,0
seoultech.or.kr,0,A,mail,null,203.246.80.8,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,m.jutaek,null,222.122.28.30,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,m-disciplinary,null,203.246.83.225,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,m,null,203.246.83.225,null,null,0,0,0,0,0,모바일 홈페이지,0
seoultech.or.kr,0,A,linclab,null,220.73.130.78,null,null,0,0,0,0,0,장비통합관리시스템,0
seoultech.or.kr,0,A,language,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,lab,null,220.73.130.78,null,null,0,0,0,0,0,공동실습관,0
seoultech.or.kr,0,A,kook,null,220.149.124.65,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,jutaek,null,222.122.28.30,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,job,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,jems,null,203.246.80.218,null,null,0,0,0,0,0,입학전형관리시스템,0
seoultech.or.kr,0,A,itsc,null,117.17.184.23,null,null,0,0,0,0,0,김성권_음향설계실,0
seoultech.or.kr,0,A,itc,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,islab,null,117.17.188.78,null,null,0,0,0,0,0,이윤호교수_연구실홈페이지,0
seoultech.or.kr,0,A,ip,null,203.246.80.34,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,inno,null,117.17.187.13,null,null,0,0,0,0,0,산업정보시스템이학연,0
seoultech.or.kr,0,A,inarc,null,203.246.83.227,null,null,0,0,0,0,0,건축산업학과,0
seoultech.or.kr,0,A,icomlab,null,117.17.199.24,null,null,0,0,0,0,0,안희준 교수 연구실,0
seoultech.or.kr,0,A,icom,null,117.17.198.20,null,null,0,0,0,0,0,안희준 교수 연구실,0
seoultech.or.kr,0,A,htlab,null,182.162.94.42,null,null,0,0,0,0,0,열전달연구실,0
seoultech.or.kr,0,A,hjbang,null,117.17.198.34,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,hcms,null,203.246.80.80,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,hakj,null,203.246.80.135,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,gifted,null,203.246.83.230,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,future,null,203.246.83.251,null,null,0,0,0,0,0,미래융합대학,0
seoultech.or.kr,0,A,for-u,null,203.246.80.44,null,null,0,0,0,0,0,통합정보시스템,0
seoultech.or.kr,0,A,fm,null,203.246.83.227,null,null,0,0,0,0,0,시설물유지관리공학과,0
seoultech.or.kr,0,A,empog,null,203.246.80.35,null,null,0,0,0,0,0,이수구교수 환경관리 및 정책 거버넌스,0
seoultech.or.kr,0,A,emeritus,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,embedded,null,117.17.198.21,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,em,null,203.246.80.80,null,null,0,0,0,0,0,전산처리의뢰시스템,0
seoultech.or.kr,0,A,eemp,null,218.38.13.29,null,null,0,0,0,0,0,권용재교수랩실,0
seoultech.or.kr,0,A,edms,null,203.246.80.234,null,null,0,0,0,0,0,전자결재,0
seoultech.or.kr,0,A,edcm,null,203.246.80.124,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,eclass,null,203.246.81.123,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.or.kr,0,A,ebse,null,203.246.83.227,null,null,0,0,0,0,0,친환경건축시스템공학과,0
seoultech.or.kr,0,A,ebook,null,203.246.81.12,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,dw,null,203.246.80.73,null,null,0,0,0,0,0,서버 가상화,0
seoultech.or.kr,0,A,dormitory,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,domi,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,docu,null,203.246.80.182,null,null,0,0,0,0,0,인터넷증명발급WEB,0
seoultech.or.kr,0,A,devtotal,null,203.246.80.103,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,designfusion,null,203.246.83.227,null,null,0,0,0,0,0,디자인기술융합대학원,0
seoultech.or.kr,0,A,dblab,null,117.17.198.43,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,cyber,null,203.246.81.166,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.or.kr,0,A,ctlnew,null,203.246.81.125,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ctlnew,null,203.246.81.124,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ctl,null,203.246.81.151,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,csdove,null,117.17.198.37,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,cqi,null,203.246.81.144,null,null,0,0,0,0,0,교수학습개발센터_튜터링,0
seoultech.or.kr,0,A,comunix,null,117.17.198.42,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,compro,null,117.17.198.32,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,comdong,null,117.17.198.41,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,co-op,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,cms,null,203.246.81.144,null,null,0,0,0,0,0,교수학습개발센터_콘텐츠 제작,0
seoultech.or.kr,0,A,chem,null,220.149.126.12,null,null,0,0,0,0,0,화공생명공학과동문회,0
seoultech.or.kr,0,A,cert2,null,203.246.81.151,null,null,0,0,0,0,0,교수학습개발센터_임시SSO,0
seoultech.or.kr,0,A,cert,null,203.246.81.148,null,null,0,0,0,0,0,교수학습개발센터_web virtual IP,0
seoultech.or.kr,0,A,bebse,null,117.17.197.12,null,null,0,0,0,0,0,건축환경설비연구실,0
seoultech.or.kr,0,A,basic,null,203.246.81.156,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.or.kr,0,A,auto,null,117.17.189.40,null,null,0,0,0,0,0,자동차학과교수홈페이지,0
seoultech.or.kr,0,A,app,null,203.246.81.62,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ais,null,117.17.187.19,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,admission,null,211.174.52.85,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,abeek,null,203.246.80.168,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ycs,null,203.246.83.41,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,vod2,null,203.246.81.132,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.or.kr,0,A,vod1,null,203.246.81.131,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ufis,null,203.246.80.30,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,sosorry,null,203.246.80.50,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,olap.dbrain.go.kr,null,10.51.51.197,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ns1,null,203.246.80.1,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,ns,null,203.246.80.1,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,moodle,null,203.246.83.240,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,file.dbrain.go.kr,null,10.51.51.160,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,erms.dbrain.go.kr,null,10.59.40.160,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,eis.dbrain.go.kr,null,10.51.51.196,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,download,null,203.246.81.66,null,null,0,0,0,0,0,소프트배포,0
seoultech.or.kr,0,A,coop,null,203.246.83.242,null,null,0,0,0,0,0,생활협동조합,0
seoultech.or.kr,0,A,con,null,203.246.80.57,null,null,0,0,0,0,0,시스템 접근제어,0
seoultech.or.kr,0,A,@,null,203.246.83.225,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,snp,null,203.246.81.153,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,smlab,null,117.17.188.28,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,smartcard,null,203.246.81.55,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,shrnd,null,220.149.122.164,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,TXT,officestu,null,MS=ms30949564,null,null,0,0,0,0,0,오피스365관련,0
seoultech.or.kr,0,TXT,office,null,MS=ms24059442,null,null,0,0,0,0,0,오피스365관련,0
seoultech.or.kr,0,A,snut-local-controller,null,10.20.254.13,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,lifelong,null,203.246.83.249,null,null,0,0,0,0,0,평생교육원,0
seoultech.or.kr,0,A,library,null,203.246.81.11,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,libproxy,null,203.246.81.60,null,null,0,0,0,0,0,도서관,0
seoultech.or.kr,0,A,las,null,203.246.81.10,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,localhost,null,127.0.0.1,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,eval,null,203.246.80.218,null,null,0,0,0,0,0,입학관리과,0
seoultech.or.kr,0,A,erpep,null,203.246.80.174,null,null,0,0,0,0,0,erp포탈_박경진선생님,0
seoultech.or.kr,0,NS,ds,null,ns.snut.ac.kr.,null,null,0,0,0,0,0,Auto-created by Add Zone,0
seoultech.or.kr,0,A,cmdlab,null,117.17.187.27,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,A,cec,null,203.246.81.166,null,null,0,0,0,0,0,학사사이버교육,0
seoultech.or.kr,0,A,bioenergy,null,218.38.13.29,null,null,0,0,0,0,0,바이오에너지연구실,0
seoultech.or.kr,0,A,bio,null,220.149.126.19,null,null,0,0,0,0,0,에너지바이오대학,0
seoultech.or.kr,0,TXT,@,null,MS=A7250C19A25EF2A19D79FB04DC99DC15D45DC20F,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,TXT,@,null,v=spf1 ip4:203.246.80.8 ip4:203.246.80.33 ip4:203.246.81.65 ip4:220.149.122.164 ip4:203.246.80.202 ip4:203.246.81.10 ip4:203.246.83.248 ip4:203.246.83.249 -all,null,null,0,0,0,0,0,,0
seoultech.or.kr,0,NS,@,null,ns.snut.ac.kr.,null,null,0,0,0,0,0,Auto-created by Add Zone,0
seoultech.or.kr,0,A,snut-master-controller,null,10.20.254.12,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,CNAME,robotlab,null,htlab.seoultech.ac.kr.,null,null,0,0,0,0,0,열전달연구실,0
seoultech.ac.kr,0,CNAME,remsys,null,square.seoultech.ac.kr.,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,CNAME,reading,null,library.seoultech.ac.kr.,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,CNAME,phys,null,basic.seoultech.ac.kr.,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.ac.kr,0,CNAME,olddormitory,null,dormitory.seoultech.ac.kr.,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,CNAME,itpolicy,null,wwwgrade.seoultech.ac.kr.,null,null,0,0,0,0,0,it정책전문대학원,0
seoultech.ac.kr,0,CNAME,itm,null,zzz.seoultech.ac.kr.,null,null,0,0,0,0,0,ITM프로그램,0
seoultech.ac.kr,0,CNAME,iise,null,zzz.seoultech.ac.kr.,null,null,0,0,0,0,0,산업정보시스템프로그램,0
seoultech.ac.kr,0,CNAME,id,null,zzz.seoultech.ac.kr.,null,null,0,0,0,0,0,공업디자인 프로그램,0
snut.ac.kr,0,CNAME,kyoyang,null,testplaza1.snut.ac.kr.,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,zzz,null,203.246.83.227,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,www-o,null,203.246.80.112,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,www,null,203.246.83.225,null,null,0,0,0,0,0,대표홈페이지,0
snut.ac.kr,0,A,wnlab,null,117.17.188.15,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,wnl,null,117.17.199.14,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,webhd,null,203.246.80.125,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,wchang,null,203.246.82.99,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,vod,null,203.246.81.130,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,vision,null,203.246.80.142,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,unn2,null,220.149.122.119,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,uef,null,203.246.80.145,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ucs,null,117.17.198.39,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ucem,null,220.149.123.71,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,times,null,117.17.183.19,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,suw,null,203.246.84.145,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,structure,null,203.246.81.141,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,stcms,null,10.2.47.224,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,stbs,null,117.18.183.22,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ssl,null,203.246.84.34,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ssk,null,121.78.88.92,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,square,null,203.246.83.230,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snutmis,null,203.246.80.121,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snutdev,null,203.246.80.144,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snutcs,null,203.246.80.126,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snut7-atm,null,203.246.87.1,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snut6-atm,null,203.246.86.1,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snut4-atm,null,203.246.84.1,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snut2-atm,null,203.246.82.1,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snut1-atm,null,203.246.81.1,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,snp,null,203.246.81.153,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,smartcard,null,10.10.47.187,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,smartcard,null,203.246.81.55,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,sizipus,null,203.246.81.50,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,silver,null,203.246.80.143,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,shrnd,null,220.149.122.164,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,serve,null,203.246.83.227,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,serv2,null,203.246.80.226,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,serv1,null,203.246.80.225,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,security,null,203.246.80.136,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,se,null,203.246.84.249,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,remote,null,203.246.80.67,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,realtime,null,203.246.81.53,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,prodic,null,203.246.83.232,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,pefcl,null,117.17.198.58,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,pamlab,null,220.149.122.12,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,oyar,null,203.246.82.130,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ooad,null,203.246.81.245,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,omr2,null,203.246.80.212,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,omr1,null,203.246.80.211,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,oldrules,null,203.246.83.230,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ocw,null,203.246.81.123,null,null,0,0,0,0,0,교수학습개발센터,0
snut.ac.kr,0,A,ns2,null,203.246.80.2,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,nl,null,203.246.84.159,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,newsletter,null,220.149.127.239,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,newport,null,220.149.125.162,null,null,0,0,0,0,0,이승은교수_디지털실습,0
snut.ac.kr,0,A,network,null,203.246.81.246,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,netstar,null,203.246.80.222,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mplan,null,203.246.81.167,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,moodle,null,203.246.80.161,null,null,0,0,0,0,0,어학원_무들,0
snut.ac.kr,0,A,monergy,null,10.2.46.121,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mobile,null,203.246.80.7,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mmm,null,203.246.81.21,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,min,null,203.246.83.231,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mifvl,null,228.38.13.29,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mid1,null,203.246.80.122,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,metr,null,117.17.198.50,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,media,null,203.246.81.43,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mechatronics,null,203.246.82.88,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,me-o,null,203.246.84.42,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mdae,null,203.246.82.57,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,mclab,null,203.246.84.245,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,ljh,null,203.246.81.39,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,lj5-5,null,203.246.81.35,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,lj5-4,null,203.246.81.34,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,lj5-3,null,203.246.81.33,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,lj5-2,null,203.246.81.32,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,lj5-1,null,203.246.81.31,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,lj4mv-1,null,203.246.81.30,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,linclab,null,220.73.130.78,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,library,null,203.246.81.52,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,libproxy,null,203.246.81.60,null,null,0,0,0,0,0,도서관,0
snut.ac.kr,0,A,leeko,null,203.246.81.147,null,null,0,0,0,0,0,,0
snut.ac.kr,0,A,language,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,yeta,null,203.246.80.205,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,wwwgrade,null,203.246.83.22,null,null,0,0,0,0,0,대학원홈페이지,0
seoultech.ac.kr,0,A,www,null,203.246.83.225,null,null,0,0,0,0,0,신규홈(98),0
seoultech.ac.kr,0,A,wow,null,203.246.81.149,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,wnlab,null,117.17.199.15,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,wnl2,null,117.17.198.24,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,wnl,null,117.17.199.14,null,null,0,0,0,0,0,무선네트워크연구실,0
seoultech.ac.kr,0,A,webhd,null,203.246.80.125,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,vod,null,203.246.81.130,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.ac.kr,0,A,vision,null,203.246.80.142,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,vaccine,null,10.2.47.246,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,ucs,null,117.17.198.39,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,survey,null,203.246.80.202,null,null,0,0,0,0,0,기획처 설문조사,0
seoultech.ac.kr,0,A,support,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,structure,null,203.246.81.141,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,stbson,null,203.246.83.250,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,sssf,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,ssk,null,121.78.88.92,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,square,null,203.246.83.230,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,spam,null,203.246.80.33,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,sorry,null,203.246.80.36,null,null,0,0,0,0,0,장애안내페이지,0
seoultech.ac.kr,0,A,snutmis,null,203.246.80.121,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,snutcoop,null,203.217.206.209,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,snut-master-controller,null,10.20.254.12,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,sesf,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,serve,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,security,null,203.246.80.136,null,null,0,0,0,0,0,개인정보보호시스템,0
seoultech.ac.kr,0,A,robust-mpc,null,117.17.198.17,null,null,0,0,0,0,0,이영일교수홈페이지,0
seoultech.ac.kr,0,A,robot,null,117.17.183.28,null,null,0,0,0,0,0,뉴로로봇연구실_김진현,0
seoultech.ac.kr,0,A,remote,null,203.246.80.67,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,portfolio,null,203.246.83.248,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,portal,null,203.246.80.41,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,plant,null,203.246.83.227,null,null,0,0,0,0,0,플랜트엔지니어링학과,0
seoultech.ac.kr,0,A,pefcl,null,117.17.198.58,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,pandora,null,210.116.77.52,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,pamlab,null,220.149.124.57,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,oslab,null,117.17.184.39,null,null,0,0,0,0,0,전자IT공학과 신일훈 ,0
seoultech.ac.kr,0,A,ocw,null,203.246.81.123,null,null,0,0,0,0,0,교수학습개발센터,0
seoultech.ac.kr,0,A,ns2,null,203.246.80.2,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,newsletter,null,203.246.81.65,null,null,0,0,0,0,0,뉴스레터발송시스템,0
seoultech.ac.kr,0,A,newmoodle,null,203.246.83.240,null,null,0,0,0,0,0,무들(안은숙,0
seoultech.ac.kr,0,A,network,null,117.17.199.26,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,netbackup,null,203.246.80.145,null,null,0,0,0,0,0,넷백업,0
seoultech.ac.kr,0,A,min,null,203.246.83.231,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,metr,null,117.17.198.50,null,null,0,0,0,0,0,류정래교수홈페이지,0
seoultech.ac.kr,0,A,meet,null,203.246.83.225,null,null,0,0,0,0,0,양연희 선생님,0
seoultech.ac.kr,0,A,mee,null,203.246.83.227,null,null,0,0,0,0,0,기계설비공학과,0
seoultech.ac.kr,0,A,mail,null,203.246.80.8,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,m.jutaek,null,222.122.28.30,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,m-disciplinary,null,203.246.83.225,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,m,null,203.246.83.225,null,null,0,0,0,0,0,모바일 홈페이지,0
seoultech.ac.kr,0,A,linclab,null,220.73.130.78,null,null,0,0,0,0,0,장비통합관리시스템,0
seoultech.ac.kr,0,A,language,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,lab,null,220.73.130.78,null,null,0,0,0,0,0,공동실습관,0
seoultech.ac.kr,0,A,kook,null,220.149.124.65,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,jutaek,null,222.122.28.30,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,job,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,jems,null,203.246.80.218,null,null,0,0,0,0,0,입학전형관리시스템,0
seoultech.ac.kr,0,A,itsc,null,117.17.184.23,null,null,0,0,0,0,0,김성권_음향설계실,0
seoultech.ac.kr,0,A,itc,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,islab,null,117.17.188.78,null,null,0,0,0,0,0,이윤호교수_연구실홈페이지,0
seoultech.ac.kr,0,A,ip,null,203.246.80.34,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,inno,null,117.17.187.13,null,null,0,0,0,0,0,산업정보시스템이학연,0
seoultech.ac.kr,0,A,inarc,null,203.246.83.227,null,null,0,0,0,0,0,건축산업학과,0
seoultech.ac.kr,0,A,icomlab,null,117.17.199.24,null,null,0,0,0,0,0,안희준 교수 연구실,0
seoultech.ac.kr,0,A,icom,null,117.17.198.20,null,null,0,0,0,0,0,안희준 교수 연구실,0
seoultech.ac.kr,0,A,htlab,null,182.162.94.42,null,null,0,0,0,0,0,열전달연구실,0
seoultech.ac.kr,0,A,hjbang,null,117.17.198.34,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,hcms,null,203.246.80.80,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,hakj,null,203.246.80.135,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,gifted,null,203.246.83.230,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,future,null,203.246.83.251,null,null,0,0,0,0,0,미래융합대학,0
seoultech.ac.kr,0,A,for-u,null,203.246.80.44,null,null,0,0,0,0,0,통합정보시스템,0
seoultech.ac.kr,0,A,fm,null,203.246.83.227,null,null,0,0,0,0,0,시설물유지관리공학과,0
seoultech.ac.kr,0,A,empog,null,203.246.80.35,null,null,0,0,0,0,0,이수구교수 환경관리 및 정책 거버넌스,0
seoultech.ac.kr,0,A,emeritus,null,203.246.83.227,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,embedded,null,117.17.198.21,null,null,0,0,0,0,0,,0
seoultech.ac.kr,0,A,em,null,203.246.80.80,null,null,0,0,0,0,0,전산처리의뢰시스템,0
seoultech.ac.kr,0,A,eemp,null,218.38.13.29,null,null,0,0,0,0,0,권용재교수랩실,0
seoultech.ac.kr,0,A,edms,null,203.246.80.234,null,null,0,0,0,0,0,전자결재,0
seoultech.ac.kr,0,A,edcm,null,203.246.80.124,null,null,0,0,0,0,0,,0
